Polygon_Name,Concatenate,rsrp-pop ,Sum of rsrp-pop,RSRP-AVG,Review (Detail Reason)
1131_PASAR SERDANG,1131_PASAR SERDANG|4415073E_CO|410209|14,16692,10%,-85.3125,"NOT GO -> Small Building, covered by Surrounding"
595_Htlcrowne,595_Htlcrowne|4435026E_CO|420041|3,16689,9%,-79.97727273,NOT GO -> Good Coverage from Surrounding
445_Sahidsudirmancasadomain-MAC,445_Sahidsudirmancasadomain-MAC|SH4421104E|420018|2,16679,8%,-91.69230769,NOT GO -> Have Pico
565_Bakrieepicentrum-MAC,565_Bakrieepicentrum-MAC|441PL279E_CO|430860|24,16678,16%,-78.98089172,NOT GO -> Good Coverage from Surrounding
1274_ St. Moritz - New Ambassador Tower,1274_ St. Moritz - New Ambassador Tower|442V053E_BB|421371|19,16677,9%,-89.61538462,NOT GO -> Good Coverage from Surrounding
1275_St. Moritz - Presidential Tower,1275_St. Moritz - Presidential Tower|442V053E_BB|421371|19,16677,9%,-89.61538462,OK -> GO with Change SOW
1276_St. Moritz - New Presidential Tower,1276_St. Moritz - New Presidential Tower|442V053E_BB|421371|19,16677,9%,-89.61538462,OK -> GO with Change SOW
1277_St. Moritz - Royal Tower,1277_St. Moritz - Royal Tower|442V053E_BB|421371|19,16677,9%,-89.61538462,OK -> GO with Change SOW
1278_St. Moritz - New Royal Tower,1278_St. Moritz - New Royal Tower|442V053E_BB|421371|19,16677,9%,-89.61538462,OK -> GO with Change SOW
1279_ St. Moritz - Office Tower,1279_ St. Moritz - Office Tower|442V053E_BB|421371|19,16677,9%,-89.61538462,NOT GO -> Good Coverage from Surrounding
499_Seasoncity2,499_Seasoncity2|441PX341E-LTE-SEASON-CITY|420133|5,16675,9%,-86.0462963,NOT GO -> Have Pico
916_Rshosanamedicalippo-MAC,916_Rshosanamedicalippo-MAC|441PX511E_CO|451434|35,16665,11%,-86.46666667,NOT GO -> Have Pico
450_Sentrabri,450_Sentrabri|4424975E|421021|5,16657,8%,-69.40217391,NOT GO -> Have Pico
638_Plazamarein,638_Plazamarein|441PC957E-LTE-PLAZA-MEREIN|420526|5,16648,7%,-79.55665025,NOT GO -> Have Pico
456_Tccbatavia,456_Tccbatavia|441PX489E_CO|420502|5,16641,10%,-78.53333333,NOT GO -> Have Pico
329_Htlquality,329_Htlquality|4424877E-LTE-PANGERAN-JAYAKARTA|420182|6,16627,46%,-81.59722222,NOT GO -> Have Pico
158_Roxysquare,158_Roxysquare|442PC412E_C2|421203|18,16625,14%,-84.87804878,NOT GO -> Have Pico
757_Plzmandiri,757_Plzmandiri|441PL609E_CO|431031|29,16623,10%,-86.08433735,NOT GO -> Have Pico
884_Bnibsd,884_Bnibsd|4475844E_CO|470150|17,16614,17%,-97.90517241,NOT GO -> Covered by Solution at Surrounding
571_Cemindotower-MAC,571_Cemindotower-MAC|4435502E_CO|430035|6,16613,6%,-90.21428571,NOT GO -> Have Pico
801_Rshajipdgede,801_Rshajipdgede|4443167E_CO|440045|14,16605,14%,-93,NOT GO -> Have Pico
1124_PASAR PETOJO ENCLEK,1124_PASAR PETOJO ENCLEK|441V205E_BB-LTE_PETOJO_ENCLEK|410904|6,16604,22%,-87.60655738,"NOT GO -> Small Building, covered by Surrounding"
343_Htlcentral,343_Htlcentral|4415067E_CO|410207|19,16603,14%,-83.52380952,OK -> GO
1199_Pasar Citayam,1199_Pasar Citayam|4464287E_CO|461327|7,16590,46%,-93,OK -> GO
758_Poldametrojaya,758_Poldametrojaya|541PL065N_CO|420998|18,16580,26%,-88.37037037,NOT GO -> Good Coverage from Surrounding
27_SILOAM HOSPITAL TB SIMATUPANG,27_SILOAM HOSPITAL TB SIMATUPANG|441PX393E-LTE-GEDUNG-FIF|430374|4,16572,9%,-79.82914573,OK -> GO
188_Gdgintifauzi,188_Gdgintifauzi|4431888E-LTE-WARUNG-JATI-BARAT|440383|8,16548,22%,-86,NOT GO -> Have Pico
321_Grandkartini,321_Grandkartini|441PX378E-LTE-GRAND-KARTINIMALL|420567|4,16527,27%,-95.09243697,NOT GO -> Have Pico
825_Indikaenergy-TKI,825_Indikaenergy-TKI|MC4472810E_CO|470633|8,16519,24%,-94.94339623,NOT GO -> Good Coverage from Surrounding
649_Rsjakarta,649_Rsjakarta|4424902E-LTE-SUDIRMAN-TOWER|420640|6,16507,27%,-75.64912281,NOT GO -> Covered by Surrounding
550_Mugigriya,550_Mugigriya|4435164E_C2|430928|6,16503,24%,-83.88,NOT GO -> Covered by Solution at Surrounding
729_Equitytower,729_Equitytower|441PX145E_CO|420038|14,16502,9%,-85.27118644,NOT GO -> Have Pico
1326_APARTMENT MEDITERANIA MARINA RESIDENCE (TOWER B),1326_APARTMENT MEDITERANIA MARINA RESIDENCE (TOWER B)|441PX353E|420602|4,16496,9%,-84.13793103,NOT GO -> Covered by Surrounding
1169_Hermina Jatinegara,1169_Hermina Jatinegara|MC4415681E_CO|430158|4,16477,9%,-98.86075949,NOT GO -> Have Pico
756_Plazaasia,756_Plazaasia|441PX427E|431093|1,16441,5%,-83,NOT GO -> Have Pico
76_Grosirsenenjaya,76_Grosirsenenjaya|441PX343E_C2|411215|25,16439,27%,-78.4,NOT GO -> Have Pico
1267_RS. Siloam Simatupang,1267_RS. Siloam Simatupang|4433075E|430855|4,16428,8%,-81.46753247,NOT GO -> Good Coverage from Surrounding
150_Aptmediteraniatjdurenghj-MAC,150_Aptmediteraniatjdurenghj-MAC|4425736E_CO|420262|4,16425,10%,-91.01666667,NOT GO -> Have Pico
951_Pasarkranggan,951_Pasarkranggan|441PX055E|461022|8,16416,10%,-83.75,NOT GO -> Have Pico
253_Rsbudiasih,253_Rsbudiasih|443PX417E|430574|1,16413,6%,-79,OK -> GO
433_Mrtsetiabudi-TBG,433_Mrtsetiabudi-TBG|SH4421104E|420018|4,16405,7%,-74.92105263,OK -> GO
588_Grahadanamon,588_Grahadanamon|442PC020E-LTE-SAMPOERNA-STRATEGIC|420327|15,16398,6%,-82.79032258,NOT GO -> Have Pico
825_Indikaenergy-TKI,825_Indikaenergy-TKI|441PC474E|471848|26,16396,24%,-90,NOT GO -> Good Coverage from Surrounding
615_Menarasatrio,615_Menarasatrio|442PC020E-LTE-SAMPOERNA-STRATEGIC|420327|15,16394,6%,-82.91056911,NOT GO -> Have Pico
200_Trakindo,200_Trakindo|4443241E_CO|440206|5,16388,25%,-82.68181818,NOT GO -> Have Pico
515_Bankwindu-KCN,515_Bankwindu-KCN|441PX180E_CO|421395|37,16383,6%,-99.8172043,NOT GO -> Covered by Surrounding
812_Cbdciledug-TBG,812_Cbdciledug-TBG|441PL172E_BB|421303|25,16378,35%,-96.23076923,NOT GO -> Have Pico
378_Plazabii12,378_Plazabii12|441PC430E_CO|420869|22,16368,13%,-80.15,NOT GO -> Have Pico
752_Pacificplace1,752_Pacificplace1|442PC935E_CO|420037|25,16365,9%,-87.41791045,NOT GO -> Have Pico
290_Gajahmadaplz,290_Gajahmadaplz|441PC160E-LTE-MILLENIUM-CAFEGMPLAZA|410326|5,16362,9%,-90.66129032,NOT GO -> Have Pico
1103_PASAR CIDENG TOMAS,1103_PASAR CIDENG TOMAS|MC4424773E_CO|421044|6,16356,13%,-78.95890411,NOT GO -> Good Coverage from Surrounding
207_Aptsnayanrsd,207_Aptsnayanrsd|4431509E_CO|430369|8,16351,13%,-99.35714286,NOT GO -> Have Pico
542_Gdgbidakara2,542_Gdgbidakara2|4435170E|430199|4,16334,12%,-84.05309735,OK -> GO
439_Psrtnbgblokb,439_Psrtnbgblokb|441PX480E-LTE-BLOK-B-TN-ABANG|420135|8,16331,10%,-88.68367347,NOT GO -> Have Pico
1313_THAMRIN EXECUTIVE RESIDENCE,1313_THAMRIN EXECUTIVE RESIDENCE|441PX033E|420572|18,16320,15%,-95.87179487,OK -> GO with Change SOW
266_Citraklender,266_Citraklender|441PC312E_CO|410784|18,16319,11%,-90.1,NOT GO -> Have Pico
815_Malcilegon,815_Malcilegon|448PC187E-LTE-RAMAYANA-CILEGON|480158|4,16311,41%,-77.89655172,NOT GO -> Have Pico
489_Lindtevesctr,489_Lindtevesctr|4425074E|420198|14,16311,8%,-88.74782609,NOT GO -> Have Pico
79_Menarasalemba,79_Menarasalemba|441PX311E_B2|411203|16,16284,6%,-87.65671642,NOT GO -> Have Pico
1181_Hermina Galaxy,1181_Hermina Galaxy|4412497E_CO|410801|4,16283,9%,-100.4144144,OK -> GO
168_Daanmogotmal,168_Daanmogotmal|441PC384E|420829|7,16281,11%,-93.1030303,NOT GO -> Have Pico
548_Kotacasablanca2,548_Kotacasablanca2|441PX515E_C2|431087|25,16280,10%,-76.12230216,NOT GO -> Have Pico
693_Transtv,693_Transtv|4435629E_CO|430149|4,16272,9%,-93.76470588,NOT GO -> Have Pico
1116_PASAR KENARI,1116_PASAR KENARI|441PX311E_BB|411023|28,16266,6%,-87.14285714,NOT GO -> Good Coverage from Surrounding
637_Plaza89,637_Plaza89|4435024E-LTE-TAMAN-RASUNA|430033|8,16250,6%,-91.64,NOT GO -> Covered by Surrounding
79_Menarasalemba,79_Menarasalemba|441PX311E_BB|411023|28,16237,6%,-84.35714286,NOT GO -> Have Pico
1274_ St. Moritz - New Ambassador Tower,1274_ St. Moritz - New Ambassador Tower|441PX490E-LTE-LIPPO-MALL-ST-REGIS|420390|4,16223,9%,-92.44059406,NOT GO -> Good Coverage from Surrounding
1275_St. Moritz - Presidential Tower,1275_St. Moritz - Presidential Tower|441PX490E-LTE-LIPPO-MALL-ST-REGIS|420390|4,16223,9%,-92.44059406,OK -> GO with Change SOW
1276_St. Moritz - New Presidential Tower,1276_St. Moritz - New Presidential Tower|441PX490E-LTE-LIPPO-MALL-ST-REGIS|420390|4,16223,9%,-92.44059406,OK -> GO with Change SOW
1277_St. Moritz - Royal Tower,1277_St. Moritz - Royal Tower|441PX490E-LTE-LIPPO-MALL-ST-REGIS|420390|4,16223,9%,-92.44059406,OK -> GO with Change SOW
1278_St. Moritz - New Royal Tower,1278_St. Moritz - New Royal Tower|441PX490E-LTE-LIPPO-MALL-ST-REGIS|420390|4,16223,9%,-92.44059406,OK -> GO with Change SOW
1279_ St. Moritz - Office Tower,1279_ St. Moritz - Office Tower|441PX490E-LTE-LIPPO-MALL-ST-REGIS|420390|4,16223,9%,-92.44059406,NOT GO -> Good Coverage from Surrounding
56_Aptmedplace1,56_Aptmedplace1|4415743E_CO|410253|6,16221,7%,-92.06140351,OK -> GO with Change SOW
610_Menarakadin,610_Menarakadin|4435003E_CO|430003|4,16216,9%,-82.36363636,NOT GO -> Have Pico
298_Htlaryaduta,298_Htlaryaduta|4415002E_CO|410121|4,16212,25%,-94.72727273,OK -> GO with Change SOW
330_Htltunepsbaru-MAC,330_Htltunepsbaru-MAC|4412154E_CO|410339|7,16195,8%,-103.5833333,NOT GO -> Covered by Surrounding
492_Paragonmalljakarta,492_Paragonmalljakarta|441PX424E|420850|4,16192,26%,-84.76,NOT GO -> Have Pico
1089_PASAR PADEMANGAN TIMUR,1089_PASAR PADEMANGAN TIMUR|4425692E_C2|421234|6,16185,33%,-98.5046729,"NOT GO -> Small Building, covered by Surrounding"
214_Pasarcipulir,214_Pasarcipulir|4410931E_CO|430459|1,16183,6%,-83.42857143,NOT GO -> Have Pico
368_Htlkeraton,368_Htlkeraton|442PC009E_CO|420076|5,16182,6%,-91.13580247,NOT GO -> Have Pico
692_Multikabuilding,692_Multikabuilding|4435739E_C2|430911|3,16180,10%,-93,NOT GO -> Have Pico
1077_PASAR CILINCING,1077_PASAR CILINCING|MC4412579E_CO|410280|5,16179,23%,-77.82222222,NOT GO -> Good Coverage from Surrounding
1052_PASAR BLOK A,1052_PASAR BLOK A|4431570E_CO|430472|8,16174,20%,-92,NOT GO -> Covered by Solution at Surrounding
518_Grahaindrmas,518_Grahaindrmas|SH4424840E_CO|420476|7,16163,8%,-90.97959184,NOT GO -> Good Coverage from Surrounding
742_Kemenpudirjensdatr-MAC,742_Kemenpudirjensdatr-MAC|4435237E_CO|430128|5,16161,28%,-80.46153846,NOT GO -> Have Pico
437_Princecentreir1,437_Princecentreir1|441PL384E_CO|420893|18,16159,11%,-87.97802198,OK -> GO
601_Indofoodtwr,601_Indofoodtwr|441PC957E-LTE-PLAZA-MEREIN|420526|5,16158,7%,-79.55940594,NOT GO -> Have Pico
428_Midplaza,428_Midplaza|SH4421104E|420018|7,16148,8%,-81.31372549,NOT GO -> Have Pico
1000_Poltekkes3-TBS,1000_Poltekkes3-TBS|441PL300E_CO|440659|4,16147,28%,-79.33333333,NOT GO -> Have Pico
1132_PASAR SUMUR BATU,1132_PASAR SUMUR BATU|4410020E-LTE-SUMBER-PELITA-SUMUR-BATU-RELOCATION|410148|7,16142,11%,-98.58208955,"NOT GO -> Small Building, covered by Surrounding"
1333_SENTRALAND CENGKARENG,1333_SENTRALAND CENGKARENG|4424607E_CO|421360|5,16138,31%,-89.48387097,OK -> GO with Change SOW
672_Wsmadhigraha,672_Wsmadhigraha|441PC433E_CO|430704|25,16137,10%,-91.61111111,NOT GO -> Have Pico
677_Wtc2,677_Wtc2|4424975E|421021|4,16120,12%,-82.85046729,NOT GO -> Have Pico
79_Menarasalemba,79_Menarasalemba|441PX311E_BB|411023|25,16104,6%,-79.72972973,NOT GO -> Have Pico
144_Aptgreenparkviewf-MAC,144_Aptgreenparkviewf-MAC|441PX477E_CO|420352|4,16102,11%,-75.61048689,NOT GO -> Have Pico
711_Rssiloamsimatupang-PWU,711_Rssiloamsimatupang-PWU|441PX393E-LTE-GEDUNG-FIF|430374|4,16096,9%,-79.71717172,NOT GO -> Good Coverage from Surrounding
1317_THE H RESIDENCE DAN APARTMENT,1317_THE H RESIDENCE DAN APARTMENT|441PX415E|430520|15,16094,10%,-95.50769231,OK -> GO
1121_PASAR PALMERAH,1121_PASAR PALMERAH|4435686E_CO|420039|1,16094,6%,-78.84,"NOT GO -> Small Building, covered by Surrounding"
1082_PASAR KOJA BARU,1082_PASAR KOJA BARU|441A069E-LTE-BHAYANGKARA-TUGU|410260|2,16077,9%,-86.13333333,NOT GO -> Covered by Surrounding
406_Gdgbridua,406_Gdgbridua|442PC001E-LTE-GKBI|420508|4,16038,7%,-81.40199336,NOT GO -> Have Pico
1051_PASAR BATA PUTIH,1051_PASAR BATA PUTIH|441PC346E-LTE-BINUS|430351|16,16028,28%,-83.38888889,"NOT GO -> Small Building, covered by Surrounding"
1150_PASAR ENJO,1150_PASAR ENJO|4413504E_CO|410428|18,16021,40%,-104.4444444,OK -> GO with Change SOW
569_Bellagiorsdn,569_Bellagiorsdn|441PC243E_CO|430385|6,16020,8%,-100.0581395,NOT GO -> Have Pico
757_Plzmandiri,757_Plzmandiri|443PC185E_CO|430330|4,16016,9%,-92.5,NOT GO -> Have Pico
589_Granadikuningan,589_Granadikuningan|4435003E_CO|430003|5,16011,5%,-82.85714286,NOT GO -> Have Pico
459_Wismagkbi,459_Wismagkbi|442PC001E-LTE-GKBI|420508|4,16009,8%,-81.40199336,NOT GO -> Have Pico
668_Wismabakrie1,668_Wismabakrie1|4411274E_CO|430032|7,15996,8%,-86.09090909,NOT GO -> Good Coverage from Surrounding
725_Danayasatwrdistrict8-WNI,725_Danayasatwrdistrict8-WNI|4435480E|430016|17,15966,5%,-96.25545171,NOT GO -> Have Pico
1103_PASAR CIDENG TOMAS,1103_PASAR CIDENG TOMAS|4425716E_CO|420257|5,15965,13%,-82.475,NOT GO -> Good Coverage from Surrounding
637_Plaza89,637_Plaza89|441PL754E_CO|430980|38,15956,6%,-86.55,NOT GO -> Covered by Surrounding
480_Menara1Bcaklpgading,480_Menara1Bcaklpgading|441PC255E_CO|410438|28,15941,21%,-88.28,NOT GO -> Have Pico
636_Permatakng,636_Permatakng|443PX1812E-LTE-PERMATA-KUNINGAN|430510|5,15936,11%,-75.80392157,NOT GO -> Have Pico
610_Menarakadin,610_Menarakadin|SH4431856EB_CO|430850|9,15933,9%,-89.3649635,NOT GO -> Have Pico
923_Sentragrsckr,923_Sentragrsckr|441PX453E_CO|450738|4,15916,7%,-81.96261682,NOT GO -> Have Pico
849_Rsbethsaida,849_Rsbethsaida|441PL696E_CO|471547|24,15914,48%,-75.33333333,NOT GO -> Have Pico
913_Grandzuricikarang,913_Grandzuricikarang|441PX463E_CO|451289|14,15914,14%,-77.90697674,NOT GO -> Have Pico
172_Kencanatower,172_Kencanatower|MC4412272E_CO|420742|6,15902,20%,-99.5,OK -> GO
22_RSIATAMBAK,22_RSIATAMBAK|4415531E_CO|410600|8,15901,31%,-86.34782609,"NOT GO -> Small Building, covered by Surrounding"
92_Aptlagunaplt-MAC,92_Aptlagunaplt-MAC|441PC934E_CO|420590|7,15896,9%,-92.33846154,NOT GO -> Have Pico
464_Aptmedrsdnc2,464_Aptmedrsdnc2|441PC498E_CO|410531|4,15895,21%,-85.53714286,NOT GO -> Have Pico
109_Ahmsunter,109_Ahmsunter|4412277E|410933|5,15892,23%,-85.19639279,NOT GO -> Good Coverage from Surrounding
524_Htltwinplaza,524_Htltwinplaza|441PX180E_CO|421395|37,15891,9%,-97.79411765,OK -> GO
609_Menaraduta,609_Menaraduta|441PL384E_CO|420893|24,15888,12%,-85.2,NOT GO -> Have Pico
1047_PASAR SAWAH BESAR,1047_PASAR SAWAH BESAR|4412171E|410299|9,15879,24%,-98.03743316,"NOT GO -> Small Building, covered by Surrounding"
1057_PASAR CIPULIR,1057_PASAR CIPULIR|441PC477E|430658|4,15876,8%,-89.13953488,NOT GO -> Good Coverage from Surrounding
426_Menarakompas-NRA,426_Menarakompas-NRA|4435085E_CO|420031|8,15870,22%,-98.42424242,NOT GO -> Have Pico
377_Mnrthamrin,377_Mnrthamrin|4424739E-LTE-SUNSET-SARINAH|420015|6,15867,16%,-95.83657588,NOT GO -> Have Pico
258_Pgtc,258_Pgtc|BH4412805E_CO|410408|5,15860,18%,-84.05263158,NOT GO -> Have Pico
214_Pasarcipulir,214_Pasarcipulir|441PC477E|430658|4,15854,6%,-89.37007874,NOT GO -> Have Pico
978_Rsmeilia,978_Rsmeilia|MC4443796E_CO|440182|2,15853,10%,-81,NOT GO -> Have Pico
486_Htljayakarta,486_Htljayakarta|4425074E|420198|14,15836,10%,-88.92592593,OK -> GO
614_Menaraprima,614_Menaraprima|441PX532E-LTE-MENARA-PRIMAB3G|430422|4,15831,16%,-77.73529412,NOT GO -> Have Pico
727_Dirjenpajak2,727_Dirjenpajak2|441PL482E_CO|430942|24,15831,7%,-85.18309859,NOT GO -> Have Pico
664_Thepeakir1-MAC,664_Thepeakir1-MAC|4425022E_C2|421150|6,15816,15%,-93.47272727,NOT GO -> Have Pico
590_GRANMELIAKUNINGAN,590_GRANMELIAKUNINGAN|441PC110E-LTE-TEMPO-SCANTOWER|430448|5,15813,11%,-86.8452381,NOT GO -> Have Pico
189_Gkmgreentwrhtlaston-MAC,189_Gkmgreentwrhtlaston-MAC|SH4443379E_CO|440227|9,15804,9%,-86.31578947,NOT GO -> Have Pico
1303_ANANDAMAYA RESIDENCE,1303_ANANDAMAYA RESIDENCE|441PL731E_CO|421479|16,15801,12%,-96.92207792,NOT GO -> Covered by Surrounding
1305_ANANDAMAYA RESIDENCE-IBS,1305_ANANDAMAYA RESIDENCE-IBS|441PL731E_CO|421479|16,15801,12%,-96.92207792,OK -> GO with Change SOW
81_Pertamnakrmt,81_Pertamnakrmt|4415062E_CO|410352|2,15799,18%,-94.89473684,NOT GO -> Covered by Surrounding
1160_PASAR PERTOKOAN WARU,1160_PASAR PERTOKOAN WARU|4413453E_CO|430166|2,15776,8%,-94,"NOT GO -> Small Building, covered by Surrounding"
1143_PASAR CAKUNG,1143_PASAR CAKUNG|4415652E_CO|410602|4,15766,7%,-77.71875,NOT GO -> Good Coverage from Surrounding
922_Rsmkcikarang-IBS,922_Rsmkcikarang-IBS|441PL267E_CO|421085|28,15750,7%,-85.85416667,NOT GO -> Have Pico
651_Rsmmc,651_Rsmmc|441PX458E-LTE-RS-MMC|430292|4,15740,7%,-76.29508197,NOT GO -> Have Pico
825_Indikaenergy-TKI,825_Indikaenergy-TKI|MC4472810E_CO|470633|5,15739,23%,-87.93023256,NOT GO -> Good Coverage from Surrounding
964_Mgoldtwr-MAC,964_Mgoldtwr-MAC|441PX240E_CO|410547|6,15735,7%,-80.84444444,NOT GO -> Have Pico
1243_ESDM,1243_ESDM|441PL712E_CO|431066|4,15727,26%,-89.42647059,OK -> GO
272_Pasarciracas,272_Pasarciracas|441PX342E_BB|440937|19,15727,15%,-76.9,NOT GO -> Have Pico
253_Rsbudiasih,253_Rsbudiasih|4435173E_CO|430200|17,15716,6%,-98.075,OK -> GO
487_Htlmercurehawu,487_Htlmercurehawu|4425074E|420198|8,15713,7%,-84.59090909,NOT GO -> Covered by Surrounding
432_Mrtsenayan-TBG,432_Mrtsenayan-TBG|441PX427E|431093|8,15712,12%,-86.2,OK -> GO
1124_PASAR PETOJO ENCLEK,1124_PASAR PETOJO ENCLEK|441V205E-LTE-Petojo-Enclek|410143|4,15709,21%,-96.38461538,"NOT GO -> Small Building, covered by Surrounding"
698_Wsmmliacrpar,698_Wsmmliacrpar|441PC157E_CO|430730|14,15695,25%,-82.07317073,"NOT GO -> Small Building, covered by Surrounding"
575_Ciputraworld2Apt-DMT,575_Ciputraworld2Apt-DMT|441PL062E_CO|430943|25,15691,6%,-90.16853933,NOT GO -> Have Pico
79_Menarasalemba,79_Menarasalemba|441PX311E_BB|411023|15,15680,6%,-79.51111111,NOT GO -> Have Pico
359_Grindobcatwr,359_Grindobcatwr|4424933E|420956|6,15669,6%,-85.52941176,NOT GO -> Have Pico
485_Htlarwana,485_Htlarwana|4425048E_CO|420190|4,15665,29%,-88.5,NOT GO -> Covered by Surrounding
1236_Menara BRILian,1236_Menara BRILian|4431787E|430724|8,15665,8%,-85.13684211,NOT GO -> Good Coverage from Surrounding
150_Aptmediteraniatjdurenghj-MAC,150_Aptmediteraniatjdurenghj-MAC|4425736E_CO|420262|7,15664,9%,-94.14285714,NOT GO -> Have Pico
695_Wismamulia2,695_Wismamulia2|4431922E_CO|430998|17,15646,7%,-92.75757576,NOT GO -> Have Pico
273_Aptharmoni,273_Aptharmoni|441PC222E-LTE-MENARABTN|410331|4,15629,38%,-86.66806723,NOT GO -> Have Pico
999_Sukabumimall,999_Sukabumimall|4464398E|460690|7,15629,35%,-74.61066855,NOT GO -> Have Pico
1118_PASAR KWITANG DALAM,1118_PASAR KWITANG DALAM|4412278E_CO|410128|7,15621,15%,-93.62068966,"NOT GO -> Small Building, covered by Surrounding"
894_Wtcmatahari,894_Wtcmatahari|4471113E_CO|470643|4,15620,34%,-74.38095238,OK -> GO
138_Plzmaspion,138_Plzmaspion|MC4412190E-LTE-MELAWAN-PINANGSIA|410144|4,15614,10%,-88.34,NOT GO -> Have Pico
722_Arthagraha,722_Arthagraha|442PC935E_C2|421462|17,15610,15%,-89.23880597,NOT GO -> Have Pico
752_Pacificplace1,752_Pacificplace1|442PC935E_C2|421462|15,15599,8%,-89.34883721,NOT GO -> Have Pico
571_Cemindotower-MAC,571_Cemindotower-MAC|441PL142E_CO|440458|15,15599,6%,-62.0855615,NOT GO -> Have Pico
521_Htlmgaanggrk,521_Htlmgaanggrk|4425060E_CO|420195|5,15598,9%,-95.7826087,NOT GO -> Covered by Surrounding
684_Gdmutiara,684_Gdmutiara|4435152E_C2|431016|16,15597,18%,-74.81818182,NOT GO -> Good Coverage from Surrounding
850_Rssiloamkrwc-PWU,850_Rssiloamkrwc-PWU|4475838E-LTE-FLAMBOYAN-BENCONGAN|470262|5,15570,41%,-98.13333333,NOT GO -> Covered by Surrounding
273_Aptharmoni,273_Aptharmoni|441PC222E-LTE-MENARABTN|410331|5,15568,38%,-82.64285714,NOT GO -> Have Pico
1294_PORLES METROJAYA JAKARTA BARAT,1294_PORLES METROJAYA JAKARTA BARAT|441A472E_CO|420346|6,15562,21%,-89.84313725,OK -> GO
971_Itcdepok,971_Itcdepok|4464416E_CO|461149|7,15560,5%,-83.90909091,NOT GO -> Have Pico
371_Htlsrpacific,371_Htlsrpacific|441PC430E_CO|420869|21,15544,18%,-83.55357143,NOT GO -> Have Pico
144_Aptgreenparkviewf-MAC,144_Aptgreenparkviewf-MAC|441PX477E_CO|420352|7,15542,10%,-85.40484429,NOT GO -> Have Pico
1083_PASAR KRAMATJAYA,1083_PASAR KRAMATJAYA|4415648E_CO|410241|7,15541,19%,-82.32,"NOT GO -> Small Building, covered by Surrounding"
1234_Gedung PBNU,1234_Gedung PBNU|441PL238E_CO|410912|36,15536,7%,-89.83636364,"NOT GO -> Small Building, covered by Surrounding"
719_Aptksmacandr,719_Aptksmacandr|441PX145E_CO|420038|14,15535,24%,-92.575,NOT GO -> Have Pico
405_Gdgbnilama,405_Gdgbnilama|441PL390E|421264|22,15531,10%,-86.07692308,NOT GO -> Have Pico
628_Mrtdukuhatas-TBG,628_Mrtdukuhatas-TBG|441PC957E-LTE-PLAZA-MEREIN|420526|25,15529,18%,-80.31612903,OK -> GO
503_Indosiar-ACA,503_Indosiar-ACA|441PL002E_CO|421111|24,15528,38%,-81.68965517,NOT GO -> Have Pico
650_Rsmedistra-TBG,650_Rsmedistra-TBG|SH4431856E-LTE-POLE-R5M|430467|5,15524,10%,-92.91851852,NOT GO -> Have Pico
944_Bluemall,944_Bluemall|445PX1480E-LTE-BLU-MALL-BEKASI|450156|7,15519,8%,-83.37419355,NOT GO -> Have Pico
161_Univtarumanegara,161_Univtarumanegara|4413416E|420118|4,15513,7%,-82.92857143,NOT GO -> Have Pico
595_Htlcrowne,595_Htlcrowne|442PC152E_CO|420993|16,15510,8%,-72.42105263,NOT GO -> Good Coverage from Surrounding
630_Multivisiontower,630_Multivisiontower|443PX1812E-LTE-PERMATA-KUNINGAN|430510|5,15505,15%,-74.61797753,NOT GO -> Have Pico
261_Sentratimur-MAC,261_Sentratimur-MAC|441PX481E_CO|410418|15,15496,10%,-87.17006803,NOT GO -> Have Pico
922_Rsmkcikarang-IBS,922_Rsmkcikarang-IBS|441PL267E_CO|421085|7,15478,7%,-81.38,NOT GO -> Have Pico
662_Theeast,662_Theeast|441PL079E_CO|430915|35,15476,5%,-83.26086957,NOT GO -> Have Pico
397_Citiloft,397_Citiloft|SH4421104E|420018|2,15475,5%,-76.75,NOT GO -> Have Pico
951_Pasarkranggan,951_Pasarkranggan|4465136E_CO|462034|6,15473,10%,-92.18181818,NOT GO -> Have Pico
1256_RS ATMA Bonaventura,1256_RS ATMA Bonaventura|441PX314E_CO|420633|8,15457,13%,-82.44776119,OK -> GO
887_Germancentre,887_Germancentre|441PC476E_CO|471381|24,15420,42%,-87.72727273,NOT GO -> Have Pico
703_Jgcofficetower,703_Jgcofficetower|4435520E_C2|430914|19,15417,13%,-99.79166667,NOT GO -> Have Pico
615_Menarasatrio,615_Menarasatrio|441PC199E_CO|420885|19,15417,6%,-89.83561644,NOT GO -> Have Pico
336_Plazametro,336_Plazametro|4415460E-LTE-Pasar-Baru-Samanhudi|410925|3,15409,13%,-104.1,NOT GO -> Have Pico
397_Citiloft,397_Citiloft|MC4410787E_CO|420519|8,15404,5%,-93.60416667,NOT GO -> Have Pico
378_Plazabii12,378_Plazabii12|441PC430E_CO|420869|28,15400,12%,-76.8,NOT GO -> Have Pico
956_Aptkemangview-MAC,956_Aptkemangview-MAC|441PX220E_CO|410851|16,15396,8%,-79.39285714,NOT GO -> Have Pico
402_Dprnsantara3,402_Dprnsantara3|4435496E_CO|420040|5,15391,25%,-78.1754386,NOT GO -> Have Pico
136_Manggaduasqr,136_Manggaduasqr|4413451E_CO|410195|5,15391,17%,-86.80357143,NOT GO -> Have Pico
